"","FileFormat","FileSize","DatasetType","SurveyNum","SurveyId","FileType","FileDateLastModified","SurveyType","SurveyYearLabel","SurveyYear","DHS_CountryCode","FileName","CountryName"
"12785","Flat ASCII data (.dat)",1562876,"Survey Datasets",345,"TZ2010DHS","Couples' Recode","February, 13 2014 19:53:03","DHS","2010","2010","TZ","TZCR63FL.ZIP","Tanzania"
"12786","SAS dataset (.sas7bdat) ",1711407,"Survey Datasets",345,"TZ2010DHS","Couples' Recode","September, 01 2016 12:37:17","DHS","2010","2010","TZ","TZCR63SD.ZIP","Tanzania"
"12787","SPSS dataset (.sav)",1461196,"Survey Datasets",345,"TZ2010DHS","Couples' Recode","February, 13 2014 19:52:04","DHS","2010","2010","TZ","TZCR63SV.ZIP","Tanzania"
"12788","Hierarchical ASCII data (.dat)",10436994,"Survey Datasets",345,"TZ2010DHS","Individual Recode","October, 16 2014 10:27:38","DHS","2010","2010","TZ","TZIR63.ZIP","Tanzania"
"12789","Stata dataset (.dta)",6548079,"Survey Datasets",345,"TZ2010DHS","Individual Recode","October, 29 2015 13:10:17","DHS","2010","2010","TZ","TZIR63DT.ZIP","Tanzania"
"12790","Flat ASCII data (.dat)",7883753,"Survey Datasets",345,"TZ2010DHS","Individual Recode","October, 16 2014 10:28:47","DHS","2010","2010","TZ","TZIR63FL.ZIP","Tanzania"
"12791","SAS dataset (.sas7bdat) ",10642692,"Survey Datasets",345,"TZ2010DHS","Individual Recode","September, 01 2016 12:37:44","DHS","2010","2010","TZ","TZIR63SD.ZIP","Tanzania"
"12792","SPSS dataset (.sav)",8483343,"Survey Datasets",345,"TZ2010DHS","Individual Recode","October, 16 2014 10:29:11","DHS","2010","2010","TZ","TZIR63SV.ZIP","Tanzania"
"12793","Stata dataset (.dta)",3018694,"Survey Datasets",345,"TZ2010DHS","Children's Recode","February, 13 2014 19:51:12","DHS","2010","2010","TZ","TZKR63DT.ZIP","Tanzania"
"12794","Flat ASCII data (.dat)",3257782,"Survey Datasets",345,"TZ2010DHS","Children's Recode","February, 13 2014 19:52:43","DHS","2010","2010","TZ","TZKR63FL.ZIP","Tanzania"
"12795","SAS dataset (.sas7bdat) ",4223352,"Survey Datasets",345,"TZ2010DHS","Children's Recode","September, 01 2016 12:37:51","DHS","2010","2010","TZ","TZKR63SD.ZIP","Tanzania"
"12796","SPSS dataset (.sav)",3741873,"Survey Datasets",345,"TZ2010DHS","Children's Recode","February, 13 2014 19:51:10","DHS","2010","2010","TZ","TZKR63SV.ZIP","Tanzania"
"12797","Flat ASCII data (.dat)",380394,"HIV Datasets",345,"TZ2010DHS","Other Biomarkers","July, 18 2018 08:27:05","DHS","2010","2010","TZ","TZOB61FL.ZIP","Tanzania"
"12798","Stata dataset (.dta)",384259,"HIV Datasets",345,"TZ2010DHS","Other Biomarkers","June, 29 2016 08:45:30","DHS","2010","2010","TZ","TZOB61DT.ZIP","Tanzania"
"12799","SAS dataset (.sas7bdat) ",401740,"HIV Datasets",345,"TZ2010DHS","Other Biomarkers","September, 02 2016 12:40:14","DHS","2010","2010","TZ","TZOB61SD.ZIP","Tanzania"
"12800","SPSS dataset (.sav)",438857,"HIV Datasets",345,"TZ2010DHS","Other Biomarkers","June, 29 2016 08:45:30","DHS","2010","2010","TZ","TZOB61SV.ZIP","Tanzania"
"12801","Flat ASCII data (.dat)",48544,"GPS Datasets",345,"TZ2010DHS","Geographic Data","February, 13 2012 10:02:13","DHS","2010","2010","TZ","TZGE61FL.ZIP","Tanzania"
"12802","SPSS dataset (.sav)",5055964,"Survey Datasets",345,"TZ2010DHS","Household Recode","February, 13 2014 19:50:25","DHS","2010","2010","TZ","TZHR63SV.ZIP","Tanzania"
"12803","Stata dataset (.dta)",3607407,"Survey Datasets",393,"TZ2012AIS","Household Recode","August, 26 2014 09:05:57","AIS","2011-12","2012","TZ","TZHR6ADT.ZIP","Tanzania"
"12804","Flat ASCII data (.dat)",4272441,"Survey Datasets",393,"TZ2012AIS","Household Recode","March, 20 2013 10:57:29","AIS","2011-12","2012","TZ","TZHR6AFL.ZIP","Tanzania"
"12805","SAS dataset (.sas7bdat) ",5362800,"Survey Datasets",393,"TZ2012AIS","Household Recode","September, 01 2016 12:37:27","AIS","2011-12","2012","TZ","TZHR6ASD.ZIP","Tanzania"
"12806","SPSS dataset (.sav)",4255331,"Survey Datasets",393,"TZ2012AIS","Household Recode","March, 20 2013 10:56:28","AIS","2011-12","2012","TZ","TZHR6ASV.ZIP","Tanzania"
"12807","Hierarchical ASCII data (.dat)",204444,"HIV Datasets",393,"TZ2012AIS","HIV Test Results Recode","February, 27 2013 13:36:37","AIS","2011-12","2012","TZ","TZAR6A.ZIP","Tanzania"
"12808","Stata dataset (.dta)",165183,"HIV Datasets",393,"TZ2012AIS","HIV Test Results Recode","February, 27 2013 13:36:37","AIS","2011-12","2012","TZ","TZAR6ADT.ZIP","Tanzania"
"12809","Flat ASCII data (.dat)",206063,"HIV Datasets",393,"TZ2012AIS","HIV Test Results Recode","February, 27 2013 13:36:38","AIS","2011-12","2012","TZ","TZAR6AFL.ZIP","Tanzania"
"12810","SAS dataset (.sas7bdat) ",208510,"HIV Datasets",393,"TZ2012AIS","HIV Test Results Recode","September, 01 2016 13:49:23","AIS","2011-12","2012","TZ","TZAR6ASD.ZIP","Tanzania"
"12811","SPSS dataset (.sav)",246217,"HIV Datasets",393,"TZ2012AIS","HIV Test Results Recode","February, 27 2013 13:36:37","AIS","2011-12","2012","TZ","TZAR6ASV.ZIP","Tanzania"
"12812","Flat ASCII data (.dat)",65154,"GPS Datasets",393,"TZ2012AIS","Geographic Data","March, 27 2013 09:19:39","AIS","2011-12","2012","TZ","TZGE6AFL.ZIP","Tanzania"
"12813","Stata dataset (.dta)",1257738,"Survey Datasets",393,"TZ2012AIS","Children's Recode","August, 26 2014 09:06:53","AIS","2011-12","2012","TZ","TZKR6ADT.ZIP","Tanzania"
"12814","Flat ASCII data (.dat)",1505868,"Survey Datasets",393,"TZ2012AIS","Children's Recode","March, 20 2013 10:57:43","AIS","2011-12","2012","TZ","TZKR6AFL.ZIP","Tanzania"
"12815","SAS dataset (.sas7bdat) ",1837775,"Survey Datasets",393,"TZ2012AIS","Children's Recode","September, 01 2016 12:37:52","AIS","2011-12","2012","TZ","TZKR6ASD.ZIP","Tanzania"
"12816","SPSS dataset (.sav)",1624454,"Survey Datasets",393,"TZ2012AIS","Children's Recode","March, 20 2013 10:57:05","AIS","2011-12","2012","TZ","TZKR6ASV.ZIP","Tanzania"
"12817","Hierarchical ASCII data (.dat)",8436097,"Survey Datasets",393,"TZ2012AIS","Individual Recode","March, 20 2013 10:57:36","AIS","2011-12","2012","TZ","TZIR6A.ZIP","Tanzania"
"12818","Stata dataset (.dta)",4265288,"Survey Datasets",393,"TZ2012AIS","Individual Recode","August, 26 2014 09:05:43","AIS","2011-12","2012","TZ","TZIR6ADT.ZIP","Tanzania"
"12819","Flat ASCII data (.dat)",5119269,"Survey Datasets",393,"TZ2012AIS","Individual Recode","March, 20 2013 10:57:40","AIS","2011-12","2012","TZ","TZIR6AFL.ZIP","Tanzania"
"12820","SAS dataset (.sas7bdat) ",6994140,"Survey Datasets",393,"TZ2012AIS","Individual Recode","September, 01 2016 12:37:46","AIS","2011-12","2012","TZ","TZIR6ASD.ZIP","Tanzania"
"12821","SPSS dataset (.sav)",5514877,"Survey Datasets",393,"TZ2012AIS","Individual Recode","March, 20 2013 10:56:48","AIS","2011-12","2012","TZ","TZIR6ASV.ZIP","Tanzania"
"12822","Stata dataset (.dta)",1394960,"Survey Datasets",393,"TZ2012AIS","Births Recode","August, 26 2014 09:06:18","AIS","2011-12","2012","TZ","TZBR6ADT.ZIP","Tanzania"
"12823","Flat ASCII data (.dat)",1654467,"Survey Datasets",393,"TZ2012AIS","Births Recode","March, 20 2013 10:57:44","AIS","2011-12","2012","TZ","TZBR6AFL.ZIP","Tanzania"
"12824","SAS dataset (.sas7bdat) ",2047573,"Survey Datasets",393,"TZ2012AIS","Births Recode","September, 01 2016 12:37:14","AIS","2011-12","2012","TZ","TZBR6ASD.ZIP","Tanzania"
"12825","SPSS dataset (.sav)",1831075,"Survey Datasets",393,"TZ2012AIS","Births Recode","March, 20 2013 10:57:10","AIS","2011-12","2012","TZ","TZBR6ASV.ZIP","Tanzania"
"12826","Stata dataset (.dta)",2944767,"Survey Datasets",393,"TZ2012AIS","Household Member Recode","August, 26 2014 09:06:45","AIS","2011-12","2012","TZ","TZPR6ADT.ZIP","Tanzania"
"12827","Flat ASCII data (.dat)",3506267,"Survey Datasets",393,"TZ2012AIS","Household Member Recode","March, 20 2013 10:57:48","AIS","2011-12","2012","TZ","TZPR6AFL.ZIP","Tanzania"
"12828","SAS dataset (.sas7bdat) ",4417955,"Survey Datasets",393,"TZ2012AIS","Household Member Recode","September, 01 2016 12:38:04","AIS","2011-12","2012","TZ","TZPR6ASD.ZIP","Tanzania"
"12829","SPSS dataset (.sav)",3288542,"Survey Datasets",393,"TZ2012AIS","Household Member Recode","March, 20 2013 10:57:16","AIS","2011-12","2012","TZ","TZPR6ASV.ZIP","Tanzania"
"12830","Flat ASCII data (.dat)",1054113,"GPS Datasets",393,"TZ2012AIS","Geospatial Covariates","September, 06 2018 16:10:01","AIS","2011-12","2012","TZ","TZGC6BFL.ZIP","Tanzania"
"12831","SPSS dataset (.sav)",1516305,"SPA Datasets",401,"TZ2014SPA","Family Planning","September, 13 2016 14:39:58","SPA","2014-15","2014","TZ","TZFP71SVSR.ZIP","Tanzania"
"12832","Flat ASCII data (.dat)",91047,"GPS Datasets",401,"TZ2014SPA","Geographic Data","April, 17 2017 14:21:14","SPA","2014-15","2014","TZ","TZGE71FLSR.zip","Tanzania"
"12833","Stata dataset (.dta)",149274,"SPA Datasets",401,"TZ2014SPA","Staff/Provider Listing","April, 06 2016 11:26:41","SPA","2014-15","2014","TZ","TZSL71DTSP.ZIP","Tanzania"
"12834","Stata dataset (.dta)",1423208,"SPA Datasets",401,"TZ2014SPA","Staff/Provider Listing","September, 13 2016 14:40:04","SPA","2014-15","2014","TZ","TZSL71DTSR.ZIP","Tanzania"
"12835","Flat ASCII data (.dat)",179624,"SPA Datasets",401,"TZ2014SPA","Staff/Provider Listing","April, 06 2016 11:27:10","SPA","2014-15","2014","TZ","TZSL71FLSP.ZIP","Tanzania"
"12836","Flat ASCII data (.dat)",1423089,"SPA Datasets",401,"TZ2014SPA","Staff/Provider Listing","September, 13 2016 14:40:06","SPA","2014-15","2014","TZ","TZSL71FLSR.ZIP","Tanzania"
"12837","SAS dataset (.sas7bdat) ",181476,"SPA Datasets",401,"TZ2014SPA","Staff/Provider Listing","September, 02 2016 12:59:53","SPA","2014-15","2014","TZ","TZSL71SDSP.ZIP","Tanzania"
"12838","SAS dataset (.sas7bdat) ",1446599,"SPA Datasets",401,"TZ2014SPA","Staff/Provider Listing","September, 13 2016 14:40:02","SPA","2014-15","2014","TZ","TZSL71SDSR.ZIP","Tanzania"
"12839","SPSS dataset (.sav)",164101,"SPA Datasets",401,"TZ2014SPA","Staff/Provider Listing","April, 06 2016 11:26:40","SPA","2014-15","2014","TZ","TZSL71SVSP.ZIP","Tanzania"
"12840","SPSS dataset (.sav)",1438939,"SPA Datasets",401,"TZ2014SPA","Staff/Provider Listing","September, 13 2016 14:39:59","SPA","2014-15","2014","TZ","TZSL71SVSR.ZIP","Tanzania"
"12841","Stata dataset (.dta)",304486,"SPA Datasets",401,"TZ2014SPA","Sick Child","April, 06 2016 11:26:41","SPA","2014-15","2014","TZ","TZSC71DTSP.ZIP","Tanzania"
"12842","Stata dataset (.dta)",1710669,"SPA Datasets",401,"TZ2014SPA","Sick Child","September, 13 2016 14:40:04","SPA","2014-15","2014","TZ","TZSC71DTSR.ZIP","Tanzania"
"12843","Flat ASCII data (.dat)",355013,"SPA Datasets",401,"TZ2014SPA","Sick Child","April, 06 2016 11:27:10","SPA","2014-15","2014","TZ","TZSC71FLSP.ZIP","Tanzania"
"12844","Flat ASCII data (.dat)",1750883,"SPA Datasets",401,"TZ2014SPA","Sick Child","September, 13 2016 14:40:05","SPA","2014-15","2014","TZ","TZSC71FLSR.ZIP","Tanzania"
"12845","SAS dataset (.sas7bdat) ",362971,"SPA Datasets",401,"TZ2014SPA","Sick Child","September, 02 2016 12:59:51","SPA","2014-15","2014","TZ","TZSC71SDSP.ZIP","Tanzania"
"12846","SAS dataset (.sas7bdat) ",1893590,"SPA Datasets",401,"TZ2014SPA","Sick Child","September, 13 2016 14:40:02","SPA","2014-15","2014","TZ","TZSC71SDSR.ZIP","Tanzania"
"12847","SPSS dataset (.sav)",464183,"SPA Datasets",401,"TZ2014SPA","Sick Child","April, 06 2016 11:26:40","SPA","2014-15","2014","TZ","TZSC71SVSP.ZIP","Tanzania"
"12848","SPSS dataset (.sav)",1815945,"SPA Datasets",401,"TZ2014SPA","Sick Child","September, 13 2016 14:39:59","SPA","2014-15","2014","TZ","TZSC71SVSR.ZIP","Tanzania"
"12849","Stata dataset (.dta)",112967,"SPA Datasets",401,"TZ2014SPA","Family Planning","April, 06 2016 11:26:41","SPA","2014-15","2014","TZ","TZFP71DTSP.ZIP","Tanzania"
"12850","Flat ASCII data (.dat)",147151,"SPA Datasets",401,"TZ2014SPA","Family Planning","April, 06 2016 11:27:10","SPA","2014-15","2014","TZ","TZFP71FLSP.ZIP","Tanzania"
"12851","Flat ASCII data (.dat)",1525292,"SPA Datasets",401,"TZ2014SPA","Family Planning","September, 13 2016 14:40:05","SPA","2014-15","2014","TZ","TZFP71FLSR.ZIP","Tanzania"
"12852","Stata dataset (.dta)",331276,"SPA Datasets",401,"TZ2014SPA","Provider","April, 06 2016 11:26:41","SPA","2014-15","2014","TZ","TZPV71DTSP.ZIP","Tanzania"
"12853","Stata dataset (.dta)",1754273,"SPA Datasets",401,"TZ2014SPA","Provider","September, 13 2016 14:40:03","SPA","2014-15","2014","TZ","TZPV71DTSR.ZIP","Tanzania"
"12854","Flat ASCII data (.dat)",345571,"SPA Datasets",401,"TZ2014SPA","Provider","April, 06 2016 11:27:10","SPA","2014-15","2014","TZ","TZPV71FLSP.ZIP","Tanzania"
"12855","Flat ASCII data (.dat)",1783723,"SPA Datasets",401,"TZ2014SPA","Provider","September, 13 2016 14:40:05","SPA","2014-15","2014","TZ","TZPV71FLSR.ZIP","Tanzania"
"12856","SAS dataset (.sas7bdat) ",444975,"SPA Datasets",401,"TZ2014SPA","Provider","September, 02 2016 12:59:50","SPA","2014-15","2014","TZ","TZPV71SDSP.ZIP","Tanzania"
"12857","SAS dataset (.sas7bdat) ",1971952,"SPA Datasets",401,"TZ2014SPA","Provider","September, 13 2016 14:40:01","SPA","2014-15","2014","TZ","TZPV71SDSR.ZIP","Tanzania"
"12858","SPSS dataset (.sav)",357795,"SPA Datasets",401,"TZ2014SPA","Provider","April, 06 2016 11:26:40","SPA","2014-15","2014","TZ","TZPV71SVSP.ZIP","Tanzania"
"12859","SPSS dataset (.sav)",1765298,"SPA Datasets",401,"TZ2014SPA","Provider","September, 13 2016 14:39:58","SPA","2014-15","2014","TZ","TZPV71SVSR.ZIP","Tanzania"
"12860","SAS dataset (.sas7bdat) ",1562049,"SPA Datasets",401,"TZ2014SPA","Family Planning","September, 13 2016 14:40:01","SPA","2014-15","2014","TZ","TZFP71SDSR.ZIP","Tanzania"
"12861","Flat ASCII data (.dat)",2089703,"SPA Datasets",401,"TZ2014SPA","Facility","September, 13 2016 14:40:04","SPA","2014-15","2014","TZ","TZFC71FLSR.ZIP","Tanzania"
"12862","SAS dataset (.sas7bdat) ",765701,"SPA Datasets",401,"TZ2014SPA","Facility","September, 02 2016 12:59:43","SPA","2014-15","2014","TZ","TZFC71SDSP.ZIP","Tanzania"
"12863","SAS dataset (.sas7bdat) ",2205872,"SPA Datasets",401,"TZ2014SPA","Facility","September, 13 2016 14:40:01","SPA","2014-15","2014","TZ","TZFC71SDSR.ZIP","Tanzania"
"12864","SPSS dataset (.sav)",604435,"SPA Datasets",401,"TZ2014SPA","Facility","April, 06 2016 11:26:40","SPA","2014-15","2014","TZ","TZFC71SVSP.ZIP","Tanzania"
"12865","SPSS dataset (.sav)",1962213,"SPA Datasets",401,"TZ2014SPA","Facility","September, 13 2016 14:39:57","SPA","2014-15","2014","TZ","TZFC71SVSR.ZIP","Tanzania"
"12866","Flat ASCII data (.dat)",644377,"SPA Datasets",401,"TZ2014SPA","Facility","April, 06 2016 11:27:10","SPA","2014-15","2014","TZ","TZFC71FLSP.ZIP","Tanzania"
"12867","Stata dataset (.dta)",288793,"SPA Datasets",401,"TZ2014SPA","Antenatal Care","April, 06 2016 11:26:41","SPA","2014-15","2014","TZ","TZAN71DTSP.ZIP","Tanzania"
"12868","Stata dataset (.dta)",1667895,"SPA Datasets",401,"TZ2014SPA","Antenatal Care","September, 13 2016 14:40:02","SPA","2014-15","2014","TZ","TZAN71DTSR.ZIP","Tanzania"
"12869","Flat ASCII data (.dat)",321025,"SPA Datasets",401,"TZ2014SPA","Antenatal Care","April, 06 2016 11:27:09","SPA","2014-15","2014","TZ","TZAN71FLSP.ZIP","Tanzania"
"12870","Flat ASCII data (.dat)",1698540,"SPA Datasets",401,"TZ2014SPA","Antenatal Care","September, 13 2016 14:40:04","SPA","2014-15","2014","TZ","TZAN71FLSR.ZIP","Tanzania"
"12871","SAS dataset (.sas7bdat) ",335937,"SPA Datasets",401,"TZ2014SPA","Antenatal Care","September, 02 2016 12:59:39","SPA","2014-15","2014","TZ","TZAN71SDSP.ZIP","Tanzania"
"12872","SAS dataset (.sas7bdat) ",1820683,"SPA Datasets",401,"TZ2014SPA","Antenatal Care","September, 13 2016 14:40:00","SPA","2014-15","2014","TZ","TZAN71SDSR.ZIP","Tanzania"
"12873","SPSS dataset (.sav)",399764,"SPA Datasets",401,"TZ2014SPA","Antenatal Care","April, 06 2016 11:26:39","SPA","2014-15","2014","TZ","TZAN71SVSP.ZIP","Tanzania"
"12874","SPSS dataset (.sav)",1743373,"SPA Datasets",401,"TZ2014SPA","Antenatal Care","September, 13 2016 14:39:57","SPA","2014-15","2014","TZ","TZAN71SVSR.ZIP","Tanzania"
"12875","SPSS dataset (.sav)",173714,"SPA Datasets",401,"TZ2014SPA","Family Planning","April, 06 2016 11:26:40","SPA","2014-15","2014","TZ","TZFP71SVSP.ZIP","Tanzania"
"12876","Stata dataset (.dta)",569742,"SPA Datasets",401,"TZ2014SPA","Facility","April, 06 2016 11:26:41","SPA","2014-15","2014","TZ","TZFC71DTSP.ZIP","Tanzania"
"12877","Stata dataset (.dta)",1948335,"SPA Datasets",401,"TZ2014SPA","Facility","September, 13 2016 14:40:03","SPA","2014-15","2014","TZ","TZFC71DTSR.ZIP","Tanzania"
"12878","SAS dataset (.sas7bdat) ",131639,"SPA Datasets",401,"TZ2014SPA","Family Planning","September, 02 2016 12:59:44","SPA","2014-15","2014","TZ","TZFP71SDSP.ZIP","Tanzania"
"12879","Stata dataset (.dta)",1494633,"SPA Datasets",401,"TZ2014SPA","Family Planning","September, 13 2016 14:40:03","SPA","2014-15","2014","TZ","TZFP71DTSR.ZIP","Tanzania"
"12880","Stata dataset (.dta)",807694,"Survey Datasets",485,"TZ2015DHS","Men's Recode","September, 28 2019 17:58:15","DHS","2015-16","2015","TZ","TZMR7BDT.ZIP","Tanzania"
"12881","Flat ASCII data (.dat)",899131,"Survey Datasets",485,"TZ2015DHS","Men's Recode","September, 28 2019 17:58:28","DHS","2015-16","2015","TZ","TZMR7BFL.ZIP","Tanzania"
"12882","SAS dataset (.sas7bdat) ",1121611,"Survey Datasets",485,"TZ2015DHS","Men's Recode","September, 28 2019 17:58:21","DHS","2015-16","2015","TZ","TZMR7BSD.ZIP","Tanzania"
"12883","SPSS dataset (.sav)",908674,"Survey Datasets",485,"TZ2015DHS","Men's Recode","September, 28 2019 17:58:11","DHS","2015-16","2015","TZ","TZMR7BSV.ZIP","Tanzania"
"12884","Stata dataset (.dta)",5995266,"Survey Datasets",485,"TZ2015DHS","Household Member Recode","September, 28 2019 17:58:15","DHS","2015-16","2015","TZ","TZPR7BDT.ZIP","Tanzania"
"12885","Flat ASCII data (.dat)",6491292,"Survey Datasets",485,"TZ2015DHS","Household Member Recode","September, 28 2019 17:58:28","DHS","2015-16","2015","TZ","TZPR7BFL.ZIP","Tanzania"
"12886","SAS dataset (.sas7bdat) ",10194460,"Survey Datasets",485,"TZ2015DHS","Household Member Recode","September, 28 2019 17:58:21","DHS","2015-16","2015","TZ","TZPR7BSD.ZIP","Tanzania"
"12887","SPSS dataset (.sav)",9434991,"Survey Datasets",485,"TZ2015DHS","Household Member Recode","September, 28 2019 17:58:11","DHS","2015-16","2015","TZ","TZPR7BSV.ZIP","Tanzania"
"12888","Hierarchical ASCII data (.dat)",51059,"HIV Datasets",485,"TZ2015DHS","Other Biomarkers","September, 29 2019 16:16:07","DHS","2015-16","2015","TZ","TZOB7A.ZIP","Tanzania"
"12889","Stata dataset (.dta)",52803,"HIV Datasets",485,"TZ2015DHS","Other Biomarkers","September, 29 2019 16:16:06","DHS","2015-16","2015","TZ","TZOB7ADT.ZIP","Tanzania"
"12890","Flat ASCII data (.dat)",50108,"HIV Datasets",485,"TZ2015DHS","Other Biomarkers","September, 29 2019 16:24:55","DHS","2015-16","2015","TZ","TZOB7AFL.ZIP","Tanzania"
"12891","SAS dataset (.sas7bdat) ",51175,"HIV Datasets",485,"TZ2015DHS","Other Biomarkers","September, 29 2019 19:05:32","DHS","2015-16","2015","TZ","TZOB7ASD.ZIP","Tanzania"
"12892","SPSS dataset (.sav)",58224,"HIV Datasets",485,"TZ2015DHS","Other Biomarkers","September, 29 2019 16:16:06","DHS","2015-16","2015","TZ","TZOB7ASV.ZIP","Tanzania"
"12893","Stata dataset (.dta)",6514245,"Survey Datasets",485,"TZ2015DHS","Births Recode","September, 28 2019 17:58:14","DHS","2015-16","2015","TZ","TZBR7BDT.ZIP","Tanzania"
"12894","Flat ASCII data (.dat)",6702068,"Survey Datasets",485,"TZ2015DHS","Births Recode","September, 28 2019 17:58:27","DHS","2015-16","2015","TZ","TZBR7BFL.ZIP","Tanzania"
"12895","SAS dataset (.sas7bdat) ",11674182,"Survey Datasets",485,"TZ2015DHS","Births Recode","September, 28 2019 17:58:20","DHS","2015-16","2015","TZ","TZBR7BSD.ZIP","Tanzania"
"12896","SPSS dataset (.sav)",9754541,"Survey Datasets",485,"TZ2015DHS","Births Recode","September, 28 2019 17:58:10","DHS","2015-16","2015","TZ","TZBR7BSV.ZIP","Tanzania"
"12897","Stata dataset (.dta)",1708261,"Survey Datasets",485,"TZ2015DHS","Couples' Recode","September, 28 2019 17:58:15","DHS","2015-16","2015","TZ","TZCR7BDT.ZIP","Tanzania"
"12898","Flat ASCII data (.dat)",1920496,"Survey Datasets",485,"TZ2015DHS","Couples' Recode","September, 28 2019 17:58:28","DHS","2015-16","2015","TZ","TZCR7BFL.ZIP","Tanzania"
"12899","SAS dataset (.sas7bdat) ",2209988,"Survey Datasets",485,"TZ2015DHS","Couples' Recode","September, 28 2019 17:58:22","DHS","2015-16","2015","TZ","TZCR7BSD.ZIP","Tanzania"
"12900","SAS dataset (.sas7bdat) ",5935894,"Survey Datasets",485,"TZ2015DHS","Children's Recode","September, 28 2019 17:58:19","DHS","2015-16","2015","TZ","TZKR7BSD.ZIP","Tanzania"
"12901","SPSS dataset (.sav)",4974800,"Survey Datasets",485,"TZ2015DHS","Children's Recode","September, 28 2019 17:58:09","DHS","2015-16","2015","TZ","TZKR7BSV.ZIP","Tanzania"
"12902","Hierarchical ASCII data (.dat)",906155,"Survey Datasets",485,"TZ2015DHS","Men's Recode","September, 28 2019 17:58:23","DHS","2015-16","2015","TZ","TZMR7B.ZIP","Tanzania"
"12903","SPSS dataset (.sav)",10739942,"Survey Datasets",485,"TZ2015DHS","Individual Recode","September, 28 2019 17:58:08","DHS","2015-16","2015","TZ","TZIR7BSV.ZIP","Tanzania"
"12904","Stata dataset (.dta)",3834327,"Survey Datasets",485,"TZ2015DHS","Children's Recode","September, 28 2019 17:58:14","DHS","2015-16","2015","TZ","TZKR7BDT.ZIP","Tanzania"
"12905","Flat ASCII data (.dat)",4234805,"Survey Datasets",485,"TZ2015DHS","Children's Recode","September, 28 2019 17:58:26","DHS","2015-16","2015","TZ","TZKR7BFL.ZIP","Tanzania"
"12906","SPSS dataset (.sav)",1896619,"Survey Datasets",485,"TZ2015DHS","Couples' Recode","September, 28 2019 17:58:12","DHS","2015-16","2015","TZ","TZCR7BSV.ZIP","Tanzania"
"12907","Stata dataset (.dta)",8413155,"Survey Datasets",485,"TZ2015DHS","Household Recode","September, 28 2019 17:58:13","DHS","2015-16","2015","TZ","TZHR7BDT.ZIP","Tanzania"
